anomaly_pattern,anomaly_point,change_point,timestamp,value
0,0,0,23/10/2017 00:38:07,264
0,0,0,23/10/2017 01:29:03,264
0,0,0,23/10/2017 02:04:29,264
0,0,0,23/10/2017 02:49:12,264
0,0,0,23/10/2017 03:17:24,264
0,0,0,23/10/2017 04:37:11,264
0,0,0,23/10/2017 05:57:16,264
0,0,0,23/10/2017 06:01:14,264
0,0,0,23/10/2017 06:51:32,275
0,0,0,23/10/2017 07:01:00,264
0,0,0,23/10/2017 07:44:10,264
0,0,0,23/10/2017 08:13:14,264
0,0,0,23/10/2017 08:43:55,264
0,0,0,23/10/2017 08:57:40,264
0,0,0,23/10/2017 10:34:57,253
0,0,0,23/10/2017 12:12:13,253
0,0,0,23/10/2017 14:27:54,264
0,0,0,23/10/2017 16:30:48,253
0,0,0,23/10/2017 16:31:05,253
0,0,0,23/10/2017 17:23:59,253
0,0,0,23/10/2017 18:30:20,253
0,0,0,23/10/2017 20:01:22,253
0,0,0,23/10/2017 20:07:39,264
0,0,0,23/10/2017 20:23:20,253
0,0,0,23/10/2017 23:14:15,253
0,0,0,23/10/2017 23:47:54,253
0,0,0,24/10/2017 00:10:56,253
0,0,0,24/10/2017 00:37:06,253
0,0,0,24/10/2017 00:57:54,253
0,0,0,24/10/2017 01:20:20,253
0,0,0,24/10/2017 01:44:37,253
0,0,0,24/10/2017 03:52:58,253
0,0,0,24/10/2017 04:05:26,253
0,0,0,24/10/2017 05:44:19,253
0,0,0,24/10/2017 08:26:25,253
0,0,0,24/10/2017 09:05:00,242
0,0,0,24/10/2017 09:36:29,242
0,0,0,24/10/2017 11:25:33,242
0,0,0,24/10/2017 11:31:33,242
0,0,0,24/10/2017 12:19:20,253
0,0,0,24/10/2017 13:41:56,253
0,0,0,24/10/2017 14:15:09,242
0,0,0,24/10/2017 14:59:55,242
0,0,0,24/10/2017 15:46:31,242
0,0,0,24/10/2017 15:50:56,242
0,0,0,24/10/2017 16:41:40,242
0,0,0,24/10/2017 16:54:29,231
0,0,0,24/10/2017 16:59:00,231
0,0,0,24/10/2017 17:11:28,242
0,0,0,24/10/2017 19:35:01,231
0,0,0,24/10/2017 20:29:28,231
0,0,0,24/10/2017 21:12:06,231
0,0,0,24/10/2017 22:16:31,231
0,0,0,25/10/2017 01:21:26,242
0,0,0,25/10/2017 02:02:48,242
0,0,0,25/10/2017 04:14:32,242
0,0,0,25/10/2017 08:19:10,242
0,0,0,25/10/2017 09:26:36,231
0,0,0,25/10/2017 09:39:16,242
0,0,0,25/10/2017 10:23:16,231
0,0,0,25/10/2017 11:25:46,231
0,0,0,25/10/2017 11:51:50,231
0,0,0,25/10/2017 11:55:42,231
0,0,0,25/10/2017 11:59:40,231
0,0,0,25/10/2017 15:01:47,231
0,0,0,25/10/2017 15:52:58,231
0,0,0,25/10/2017 16:29:15,242
0,0,0,25/10/2017 19:27:36,242
0,0,0,25/10/2017 19:41:30,231
0,0,0,25/10/2017 19:51:16,231
0,0,0,25/10/2017 19:55:47,242
0,0,0,25/10/2017 20:17:36,231
0,0,0,25/10/2017 20:17:45,231
0,0,0,25/10/2017 22:32:26,231
0,0,0,25/10/2017 23:16:27,231
0,0,0,25/10/2017 23:30:48,231
0,0,0,26/10/2017 01:11:33,231
0,0,0,26/10/2017 01:19:43,231
0,0,0,26/10/2017 02:12:18,242
0,0,0,26/10/2017 03:51:27,231
0,0,0,26/10/2017 04:35:30,231
0,0,0,26/10/2017 04:54:22,242
0,0,0,26/10/2017 04:56:12,231
0,0,0,26/10/2017 06:50:40,231
0,0,0,26/10/2017 08:00:41,220
0,0,0,26/10/2017 10:24:28,231
0,0,0,26/10/2017 11:37:24,220
0,0,0,26/10/2017 13:55:14,231
0,0,0,26/10/2017 14:32:25,220
0,0,0,26/10/2017 16:34:49,220
0,0,0,26/10/2017 18:04:00,220
0,0,0,26/10/2017 18:41:40,220
0,0,0,26/10/2017 19:16:55,220
0,0,0,26/10/2017 19:35:45,220
0,0,0,26/10/2017 22:13:30,220
0,0,0,26/10/2017 22:17:27,220
0,0,0,26/10/2017 22:26:21,209
0,0,0,27/10/2017 00:00:09,209
0,0,0,27/10/2017 00:11:05,220
0,0,0,27/10/2017 01:17:08,220
0,0,0,27/10/2017 01:30:54,220
0,0,0,27/10/2017 03:41:28,220
0,0,0,27/10/2017 04:15:51,220
0,0,0,27/10/2017 04:43:41,220
0,0,0,27/10/2017 05:18:46,220
0,0,0,27/10/2017 05:23:26,220
0,0,0,27/10/2017 05:26:00,220
0,0,0,27/10/2017 06:17:28,231
0,0,0,27/10/2017 09:38:22,220
0,0,0,27/10/2017 11:26:54,220
0,0,0,27/10/2017 12:02:37,209
0,0,0,27/10/2017 14:05:54,209
0,0,0,27/10/2017 15:29:05,209
0,0,0,27/10/2017 16:07:11,220
0,0,0,27/10/2017 17:56:08,209
0,0,0,27/10/2017 18:14:34,209
0,0,0,27/10/2017 18:36:12,209
0,0,0,27/10/2017 20:35:53,209
0,0,0,27/10/2017 21:13:01,209
0,0,0,27/10/2017 22:33:56,209
0,0,0,28/10/2017 00:01:29,220
0,0,0,28/10/2017 00:15:38,209
0,0,0,28/10/2017 00:34:14,209
0,0,0,28/10/2017 00:44:21,209
0,0,0,28/10/2017 02:42:52,209
0,0,0,28/10/2017 05:01:24,209
0,0,0,28/10/2017 05:36:51,209
0,0,0,28/10/2017 07:18:05,209
0,0,0,28/10/2017 07:41:11,209
0,0,0,28/10/2017 08:39:33,209
0,0,0,28/10/2017 11:38:40,209
0,0,0,28/10/2017 12:56:38,209
0,0,0,28/10/2017 14:42:19,209
0,0,0,28/10/2017 15:59:12,209
0,0,0,28/10/2017 16:04:19,220
0,0,0,28/10/2017 16:25:55,209
0,0,0,28/10/2017 16:34:53,209
0,0,0,28/10/2017 16:51:23,198
0,0,0,28/10/2017 17:33:01,198
0,0,0,28/10/2017 17:42:49,198
0,0,0,28/10/2017 17:53:54,198
0,0,0,28/10/2017 19:19:04,198
0,0,0,28/10/2017 20:16:12,198
0,0,0,28/10/2017 22:05:23,198
0,0,0,28/10/2017 22:19:03,198
0,0,0,29/10/2017 00:48:46,198
0,0,0,29/10/2017 01:02:50,198
0,0,0,29/10/2017 02:20:22,198
0,0,0,29/10/2017 02:50:01,198
0,0,0,29/10/2017 02:30:50,198
0,0,0,29/10/2017 06:06:35,198
0,0,0,29/10/2017 06:08:24,198
0,0,0,29/10/2017 07:42:33,209
0,0,0,29/10/2017 08:12:00,198
0,0,0,29/10/2017 08:19:31,198
0,0,0,29/10/2017 08:33:23,198
0,0,0,29/10/2017 08:47:06,198
0,0,0,29/10/2017 09:04:50,198
0,0,0,29/10/2017 09:59:52,198
0,0,0,29/10/2017 11:01:02,198
0,0,0,29/10/2017 11:09:33,187
0,0,0,29/10/2017 11:18:59,198
0,0,0,29/10/2017 12:00:35,187
0,0,0,29/10/2017 13:22:36,187
0,0,0,29/10/2017 13:26:05,187
0,0,0,29/10/2017 13:33:39,187
0,0,0,29/10/2017 14:22:22,187
0,0,0,29/10/2017 14:39:08,187
0,0,0,29/10/2017 16:53:02,198
0,0,0,29/10/2017 19:19:16,187
0,0,0,29/10/2017 21:13:52,187
0,0,0,30/10/2017 01:19:34,187
0,0,0,30/10/2017 02:27:54,198
0,0,0,30/10/2017 04:26:29,187
0,0,0,30/10/2017 06:08:38,187
0,0,0,30/10/2017 07:31:31,187
0,0,0,30/10/2017 08:39:13,187
0,0,0,30/10/2017 13:17:43,187
0,0,0,30/10/2017 13:44:02,187
0,0,0,30/10/2017 17:37:32,187
0,0,0,30/10/2017 17:45:39,187
0,0,0,30/10/2017 18:33:01,187
0,0,0,30/10/2017 18:40:00,187
0,0,0,30/10/2017 18:44:44,176
0,0,0,30/10/2017 18:45:07,176
0,0,0,30/10/2017 19:33:03,187
0,0,0,30/10/2017 19:45:59,187
0,0,0,30/10/2017 20:21:29,176
0,0,0,30/10/2017 22:01:32,176
0,0,0,30/10/2017 22:10:45,176
0,0,0,30/10/2017 22:16:13,176
0,0,0,30/10/2017 22:18:39,176
0,0,0,31/10/2017 00:35:29,176
0,0,0,31/10/2017 02:37:49,187
0,0,0,31/10/2017 02:41:04,176
0,0,0,31/10/2017 02:59:34,176
0,0,0,31/10/2017 04:29:22,176
0,0,0,31/10/2017 05:06:18,176
0,0,0,31/10/2017 05:52:00,176
0,0,0,31/10/2017 11:20:32,176
0,0,0,31/10/2017 12:49:55,176
0,0,0,31/10/2017 14:10:00,176
0,0,0,31/10/2017 14:42:30,176
0,0,0,31/10/2017 15:04:50,176
0,0,0,31/10/2017 18:03:17,176
0,0,0,31/10/2017 19:02:31,176
0,0,0,31/10/2017 19:40:50,176
0,0,0,31/10/2017 20:37:22,176
0,0,0,31/10/2017 20:48:27,176
0,0,0,31/10/2017 21:05:30,165
0,0,0,31/10/2017 22:08:05,165
0,0,0,1/11/2017 0:48,165
0,0,0,1/11/2017 1:19,165
0,0,0,1/11/2017 1:29,165
0,0,0,1/11/2017 1:36,165
0,0,0,1/11/2017 5:26,165
0,0,0,1/11/2017 6:08,165
0,0,0,1/11/2017 6:31,165
0,0,0,1/11/2017 6:34,165
0,0,0,1/11/2017 7:04,165
0,0,0,1/11/2017 9:16,165
0,0,0,1/11/2017 10:36,165
0,0,0,1/11/2017 11:17,165
0,0,0,1/11/2017 11:18,165
0,0,0,1/11/2017 11:32,165
0,0,0,1/11/2017 11:57,165
0,0,0,1/11/2017 12:10,165
0,0,0,1/11/2017 12:11,165
0,0,0,1/11/2017 13:29,165
0,0,0,1/11/2017 13:35,165
0,0,0,1/11/2017 15:37,165
0,0,0,1/11/2017 16:01,154
0,0,0,1/11/2017 16:20,154
0,0,0,1/11/2017 17:52,154
0,0,0,1/11/2017 18:16,154
0,0,0,1/11/2017 18:17,154
0,0,0,1/11/2017 18:21,154
0,0,0,1/11/2017 18:53,154
0,0,0,1/11/2017 19:07,154
0,0,0,1/11/2017 19:35,154
0,0,0,1/11/2017 19:42,143
0,0,0,1/11/2017 20:38,143
0,0,0,1/11/2017 21:15,154
0,0,0,1/11/2017 21:22,154
0,0,0,1/11/2017 22:13,165
0,0,0,2/11/2017 1:27,165
0,0,0,2/11/2017 2:35,154
0,1,0,2/11/2017 4:19,847
0,0,0,2/11/2017 5:11,154
0,0,0,2/11/2017 6:02,154
0,0,0,2/11/2017 6:11,165
0,0,0,2/11/2017 6:15,154
0,0,0,2/11/2017 7:53,143
0,0,0,2/11/2017 9:50,143
0,0,0,2/11/2017 12:01,143
0,0,0,2/11/2017 13:14,143
0,0,0,2/11/2017 14:40,143
0,0,0,2/11/2017 14:42,143
0,0,0,2/11/2017 14:51,143
0,0,0,2/11/2017 16:22,143
0,0,0,2/11/2017 18:02,143
0,0,0,2/11/2017 18:16,143
0,0,0,2/11/2017 20:17,143
0,0,0,2/11/2017 20:39,143
0,0,0,2/11/2017 21:33,132
0,0,0,2/11/2017 22:38,132
0,0,0,2/11/2017 22:53,143
0,0,0,3/11/2017 2:06,143
0,0,0,3/11/2017 2:40,143
0,0,0,3/11/2017 3:01,143
0,0,0,3/11/2017 3:33,143
0,0,0,3/11/2017 3:50,143
0,1,0,3/11/2017 4:16,858
0,0,0,3/11/2017 4:24,143
0,0,0,3/11/2017 5:09,143
0,0,0,3/11/2017 5:19,143
0,0,0,3/11/2017 5:43,143
0,0,0,3/11/2017 6:14,143
0,0,0,3/11/2017 6:19,132
0,0,0,3/11/2017 6:23,132
0,0,0,3/11/2017 6:50,132
0,0,0,3/11/2017 7:08,132
0,0,0,3/11/2017 7:31,132
0,1,0,3/11/2017 9:43,858
0,0,0,3/11/2017 11:55,132
0,0,0,3/11/2017 12:11,132
0,0,0,3/11/2017 13:50,132
0,0,0,3/11/2017 14:16,132
0,0,0,3/11/2017 15:29,132
0,0,0,3/11/2017 16:33,132
0,0,0,3/11/2017 17:07,132
0,0,0,3/11/2017 17:56,143
0,0,0,3/11/2017 18:05,132
0,0,0,3/11/2017 20:07,132
0,0,0,3/11/2017 20:36,132
0,0,0,3/11/2017 21:04,132
0,0,0,3/11/2017 23:27,132
0,0,0,3/11/2017 23:28,132
0,0,0,4/11/2017 0:30,132
0,0,0,4/11/2017 1:31,132
0,0,0,4/11/2017 3:03,132
0,0,0,4/11/2017 3:27,132
0,0,0,4/11/2017 3:42,132
0,0,0,4/11/2017 4:01,132
0,0,0,4/11/2017 5:59,121
0,0,0,4/11/2017 6:35,132
0,0,0,4/11/2017 6:46,121
0,0,0,4/11/2017 7:05,121
0,0,0,4/11/2017 8:14,121
0,0,0,4/11/2017 8:50,121
0,0,0,4/11/2017 9:27,121
0,0,0,4/11/2017 10:27,121
0,0,0,4/11/2017 11:57,121
0,0,0,4/11/2017 12:23,121
0,0,0,4/11/2017 13:31,132
0,0,0,4/11/2017 15:19,121
0,0,0,4/11/2017 15:43,121
0,0,0,4/11/2017 16:07,121
0,0,0,4/11/2017 16:50,121
0,0,0,4/11/2017 17:12,121
0,0,0,4/11/2017 17:18,121
0,0,0,4/11/2017 17:44,121
0,0,0,4/11/2017 19:15,121
0,0,0,4/11/2017 21:18,121
0,0,0,4/11/2017 21:33,121
0,0,0,4/11/2017 21:49,132
0,0,0,5/11/2017 0:10,121
0,0,0,5/11/2017 1:30,121
0,0,0,5/11/2017 1:40,121
0,0,0,5/11/2017 1:59,110
0,0,0,5/11/2017 6:57,110
0,0,0,5/11/2017 11:02,110
0,0,0,5/11/2017 11:15,110
0,0,0,5/11/2017 11:31,110
0,0,0,5/11/2017 13:01,110
0,0,0,5/11/2017 14:52,110
0,0,0,5/11/2017 15:31,110
0,0,0,5/11/2017 16:33,110
0,0,0,5/11/2017 16:42,121
0,0,0,5/11/2017 17:47,110
0,0,0,5/11/2017 19:19,110
0,0,0,5/11/2017 20:18,110
0,0,0,5/11/2017 20:28,110
0,0,0,5/11/2017 21:02,110
0,0,0,5/11/2017 23:29,110
0,0,0,5/11/2017 23:42,110
0,0,0,6/11/2017 0:49,121
0,0,0,6/11/2017 0:54,110
0,0,0,6/11/2017 4:21,110
0,0,0,6/11/2017 5:36,110
0,0,0,6/11/2017 5:49,110
0,0,0,6/11/2017 5:57,110
0,0,0,6/11/2017 6:05,110
0,0,0,6/11/2017 8:33,110
0,0,0,6/11/2017 9:21,99
0,0,0,6/11/2017 9:40,99
0,0,0,6/11/2017 12:07,99
0,0,0,6/11/2017 13:48,99
0,0,0,6/11/2017 14:07,99
0,0,0,6/11/2017 15:43,99
0,0,0,6/11/2017 16:57,99
0,0,0,6/11/2017 17:11,99
0,0,0,6/11/2017 18:22,99
0,0,0,6/11/2017 18:32,99
0,0,0,6/11/2017 19:44,99
0,0,0,6/11/2017 20:24,99
0,0,0,6/11/2017 20:43,99
0,0,0,7/11/2017 1:48,99
0,0,0,7/11/2017 2:13,99
1,0,0,7/11/2017 3:44,869
1,0,0,7/11/2017 4:00,869
1,0,0,7/11/2017 4:37,869
1,0,0,7/11/2017 4:49,869
1,0,0,7/11/2017 5:22,869
1,0,0,7/11/2017 5:37,858
1,0,0,7/11/2017 5:52,869
1,0,0,7/11/2017 7:27,869
0,0,0,7/11/2017 9:13,99
0,0,0,7/11/2017 10:34,99
0,0,0,7/11/2017 13:01,99
0,0,0,7/11/2017 14:18,99
0,0,0,7/11/2017 15:15,99
1,0,0,7/11/2017 15:45,869
1,0,0,7/11/2017 17:41,880
1,0,0,7/11/2017 18:41,880
1,0,0,7/11/2017 18:44,880
1,0,0,7/11/2017 18:53,880
0,0,0,7/11/2017 19:56,99
0,0,0,7/11/2017 20:16,88
0,0,0,7/11/2017 20:47,88
0,0,0,7/11/2017 21:33,99
0,0,0,7/11/2017 22:50,88
0,0,0,8/11/2017 0:02,99
0,0,1,8/11/2017 1:42,935
0,0,0,8/11/2017 2:03,935
0,0,0,8/11/2017 2:48,935
0,0,0,8/11/2017 7:40,935
0,0,0,8/11/2017 7:55,935
0,0,0,8/11/2017 8:16,935
0,0,0,8/11/2017 9:59,935
0,0,0,8/11/2017 11:15,935
0,0,0,8/11/2017 12:13,935
0,0,0,8/11/2017 13:18,935
0,0,0,8/11/2017 14:23,913
0,0,0,8/11/2017 14:59,935
0,0,0,8/11/2017 16:11,924
0,0,0,8/11/2017 18:45,924
0,0,0,8/11/2017 21:54,924
0,0,0,8/11/2017 22:06,924
0,0,0,8/11/2017 22:30,924
0,0,0,8/11/2017 22:35,924
0,0,0,8/11/2017 23:06,924
0,0,0,8/11/2017 23:49,913
0,0,0,9/11/2017 0:27,924
0,0,0,9/11/2017 1:34,924
0,0,0,9/11/2017 1:50,924
0,0,0,9/11/2017 3:01,935
0,0,0,9/11/2017 3:06,935
0,0,0,9/11/2017 3:09,924
0,0,0,9/11/2017 6:28,935
0,0,0,9/11/2017 7:08,924
0,0,0,9/11/2017 7:20,924
0,0,0,9/11/2017 7:59,935
0,0,0,9/11/2017 8:12,935
0,0,0,9/11/2017 9:07,935
0,0,0,9/11/2017 11:26,935
0,0,0,9/11/2017 14:21,924
0,0,0,9/11/2017 14:27,935
0,0,0,9/11/2017 14:51,924
0,0,0,9/11/2017 15:21,924
0,0,0,9/11/2017 15:24,924
0,0,0,9/11/2017 17:28,924
0,0,0,9/11/2017 18:38,924
0,0,0,9/11/2017 19:52,924
0,0,0,9/11/2017 19:57,924
0,0,0,9/11/2017 20:20,924
0,0,0,9/11/2017 21:07,924
0,0,0,9/11/2017 21:24,924
0,0,0,9/11/2017 21:26,935
0,0,0,9/11/2017 21:57,935
0,0,0,9/11/2017 23:27,924
0,0,0,9/11/2017 23:45,935
0,0,0,10/11/2017 0:39,924
0,0,0,10/11/2017 1:37,924
0,0,0,10/11/2017 2:23,924
0,0,0,10/11/2017 2:55,935
0,0,0,10/11/2017 3:34,935
0,0,0,10/11/2017 3:46,924
0,0,0,10/11/2017 3:55,935
0,0,0,10/11/2017 4:45,935
0,0,0,10/11/2017 7:25,924
0,0,0,10/11/2017 7:43,924
0,0,0,10/11/2017 8:13,924
0,0,0,10/11/2017 8:27,924
0,0,0,10/11/2017 8:59,924
0,0,0,10/11/2017 9:05,924
0,0,0,10/11/2017 10:54,924
0,0,0,10/11/2017 14:17,924
0,0,0,10/11/2017 14:45,924
0,0,0,10/11/2017 14:59,924
0,0,0,10/11/2017 15:09,924
0,0,0,10/11/2017 15:20,924
0,0,0,10/11/2017 15:44,924
0,0,0,10/11/2017 17:01,924
0,0,0,10/11/2017 17:12,924
0,0,0,10/11/2017 18:59,924
0,0,0,10/11/2017 20:23,924
0,0,0,10/11/2017 21:20,924
0,0,0,10/11/2017 22:39,924
0,0,0,10/11/2017 22:44,924
0,0,0,10/11/2017 23:23,924
0,0,0,10/11/2017 23:50,924
0,0,0,11/11/2017 0:05,924
0,0,0,11/11/2017 0:58,913
0,0,0,11/11/2017 2:26,924
0,0,0,11/11/2017 4:59,913
0,0,0,11/11/2017 5:00,913
0,0,0,11/11/2017 5:34,913
0,0,0,11/11/2017 6:14,913
0,0,0,11/11/2017 6:41,913
0,0,0,11/11/2017 8:13,913
0,0,0,11/11/2017 9:32,913
0,0,0,11/11/2017 10:01,913
0,0,0,11/11/2017 12:31,913
0,0,0,11/11/2017 12:42,913
0,0,0,11/11/2017 13:00,913
0,0,0,11/11/2017 13:59,913
0,0,0,11/11/2017 15:43,913
0,0,0,11/11/2017 15:57,913
0,0,0,11/11/2017 16:46,913
0,0,0,11/11/2017 18:50,913
0,0,0,11/11/2017 18:59,913
0,0,0,11/11/2017 19:16,913
0,0,0,11/11/2017 20:11,924
0,0,0,11/11/2017 20:45,913
0,0,0,12/11/2017 0:23,913
0,0,0,12/11/2017 2:56,913
0,0,0,12/11/2017 5:41,913
0,0,0,12/11/2017 7:21,913
0,0,0,12/11/2017 7:23,913
0,0,0,12/11/2017 8:40,913
0,0,0,12/11/2017 8:54,913
0,0,0,12/11/2017 10:22,913
